,experiment,experiment_version,experiment_index,makespan,downtime_over_makespan,downtime_per_machine,usage,active_usage,total_work_content,status,runtime,gap
0,Experiment 1,No Flexibility,0,32.0,"[[(0.0, 32.0)], [(8, 24.0)], [(30, 2.0)], [(6, 26.0)], [(0.0, 4.0), (6, 2), (10, 22.0)], [(0.0, 6.0), (10, 2), (20, 1), (23, 1), (26, 1), (29, 1)], [(0.0, 2.0), (11, 21.0)], [(0.0, 32.0)]]","[[32.0], [24.0], [2.0], [26.0], [4.0, 2, 22.0], [6.0, 2, 1, 1, 1, 1], [2.0, 21.0], [32.0]]","[(0, 0.0, 0.0), (1, 8, 0.25), (2, 30, 0.9375), (3, 6, 0.1875), (4, 4, 0.125), (5, 20, 0.625), (6, 9, 0.28125), (7, 0.0, 0.0)]","[(1, 8.0, 8.0, 1.0, 0, 8), (2, 30.0, 30.0, 1.0, 0, 30), (3, 6.0, 6.0, 1.0, 0, 6), (4, 4.0, 6.0, 0.6666666666666666, 4, 10), (5, 20.0, 26.0, 0.7692307692307693, 6, 32), (6, 9.0, 9.0, 1.0, 2, 11)]",77,2,0.1919999122619629,0.0
1,Experiment 1,Low Flexibility,0,17.0,"[[(0.0, 17.0)], [(14, 3.0)], [(15, 2.0)], [(15, 2.0)], [(0.0, 4.0)], [(0.0, 6.0), (8, 1), (11, 1), (14, 1)], [(0.0, 3.0), (5, 1), (8, 1)], [(0.0, 17.0)]]","[[17.0], [3.0], [2.0], [2.0], [4.0], [6.0, 1, 1, 1], [3.0, 1, 1], [17.0]]","[(0, 0.0, 0.0), (1, 14, 0.8235294117647058), (2, 15, 0.8823529411764706), (3, 15, 0.8823529411764706), (4, 13, 0.7647058823529411), (5, 8, 0.47058823529411764), (6, 12, 0.7058823529411765), (7, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 15.0, 15.0, 1.0, 0, 15), (3, 15.0, 15.0, 1.0, 0, 15), (4, 13.0, 13.0, 1.0, 4, 17), (5, 8.0, 11.0, 0.7272727272727273, 6, 17), (6, 12.0, 14.0, 0.8571428571428571, 3, 17)]",77,2,1.5049998760223389,0.0
2,Experiment 1,High Flexibility,0,17.0,"[[(0.0, 17.0)], [(15, 2.0)], [(14, 3.0)], [(15, 2.0)], [(0.0, 2.0), (14, 1)], [(0.0, 5.0), (7, 4), (16, 1.0)], [(0.0, 4.0), (6, 1)], [(0.0, 17.0)]]","[[17.0], [2.0], [3.0], [2.0], [2.0, 1], [5.0, 4, 1.0], [4.0, 1], [17.0]]","[(0, 0.0, 0.0), (1, 15, 0.8823529411764706), (2, 14, 0.8235294117647058), (3, 15, 0.8823529411764706), (4, 14, 0.8235294117647058), (5, 7, 0.4117647058823529), (6, 12, 0.7058823529411765), (7, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 14.0, 14.0, 1.0, 0, 14), (3, 15.0, 15.0, 1.0, 0, 15), (4, 14.0, 15.0, 0.9333333333333333, 2, 17), (5, 7.0, 11.0, 0.6363636363636364, 5, 16), (6, 12.0, 13.0, 0.9230769230769231, 4, 17)]",77,2,6.697999954223633,0.0
3,Experiment 1,No Flexibility,1,23.0,"[[(0.0, 23.0)], [(12, 1), (15, 8.0)], [(4, 1), (7, 16.0)], [(20, 3.0)], [(0.0, 2.0)], [(0.0, 4.0), (6, 1), (9, 3), (14, 9.0)], [(0.0, 13.0)], [(0.0, 23.0)]]","[[23.0], [1, 8.0], [1, 16.0], [3.0], [2.0], [4.0, 1, 3, 9.0], [13.0], [23.0]]","[(0, 0.0, 0.0), (1, 14, 0.6086956521739131), (2, 6, 0.2608695652173913), (3, 20, 0.8695652173913043), (4, 21, 0.9130434782608695), (5, 6, 0.2608695652173913), (6, 10, 0.43478260869565216), (7, 0.0, 0.0)]","[(1, 14.0, 15.0, 0.9333333333333333, 0, 15), (2, 6.0, 7.0, 0.8571428571428571, 0, 7), (3, 20.0, 20.0, 1.0, 0, 20), (4, 21.0, 21.0, 1.0, 2, 23), (5, 6.0, 10.0, 0.6, 4, 14), (6, 10.0, 10.0, 1.0, 13, 23)]",77,2,0.1490001678466797,0.0
4,Experiment 1,Low Flexibility,1,16.0,"[[(0.0, 16.0)], [(12, 4.0)], [(14, 2.0)], [(14, 2.0)], [(0.0, 2.0), (10, 1)], [(0.0, 2.0), (5, 1), (15, 1.0)], [(0.0, 4.0)], [(0.0, 16.0)]]","[[16.0], [4.0], [2.0], [2.0], [2.0, 1], [2.0, 1, 1.0], [4.0], [16.0]]","[(0, 0.0, 0.0), (1, 12, 0.75), (2, 14, 0.875), (3, 14, 0.875), (4, 13, 0.8125), (5, 12, 0.75), (6, 12, 0.75), (7, 0.0, 0.0)]","[(1, 12.0, 12.0, 1.0, 0, 12), (2, 14.0, 14.0, 1.0, 0, 14), (3, 14.0, 14.0, 1.0, 0, 14), (4, 13.0, 14.0, 0.9285714285714286, 2, 16), (5, 12.0, 13.0, 0.9230769230769231, 2, 15), (6, 12.0, 12.0, 1.0, 4, 16)]",77,2,1.871999979019165,0.0
5,Experiment 1,High Flexibility,1,16.0,"[[(0.0, 16.0)], [(14, 2.0)], [(10, 1), (13, 3.0)], [(14, 2.0)], [(0.0, 4.0), (9, 1), (13, 1)], [(0.0, 2.0)], [(0.0, 2.0), (7, 1)], [(0.0, 16.0)]]","[[16.0], [2.0], [1, 3.0], [2.0], [4.0, 1, 1], [2.0], [2.0, 1], [16.0]]","[(0, 0.0, 0.0), (1, 14, 0.875), (2, 12, 0.75), (3, 14, 0.875), (4, 10, 0.625), (5, 14, 0.875), (6, 13, 0.8125), (7, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 12.0, 13.0, 0.9230769230769231, 0, 13), (3, 14.0, 14.0, 1.0, 0, 14), (4, 10.0, 12.0, 0.8333333333333334, 4, 16), (5, 14.0, 14.0, 1.0, 2, 16), (6, 13.0, 14.0, 0.9285714285714286, 2, 16)]",77,2,8.713000059127808,0.0
6,Experiment 1,No Flexibility,2,26.0,"[[(0.0, 26.0)], [(6, 20.0)], [(24, 2.0)], [(20, 6.0)], [(0.0, 3.0), (7, 2), (13, 13.0)], [(0.0, 3.0), (5, 6), (17, 1)], [(0.0, 6.0), (8, 4), (16, 4), (22, 1), (25, 1.0)], [(0.0, 26.0)]]","[[26.0], [20.0], [2.0], [6.0], [3.0, 2, 13.0], [3.0, 6, 1], [6.0, 4, 4, 1, 1.0], [26.0]]","[(0, 0.0, 0.0), (1, 6, 0.23076923076923078), (2, 24, 0.9230769230769231), (3, 20, 0.7692307692307693), (4, 8, 0.3076923076923077), (5, 16, 0.6153846153846154), (6, 10, 0.38461538461538464), (7, 0.0, 0.0)]","[(1, 6.0, 6.0, 1.0, 0, 6), (2, 24.0, 24.0, 1.0, 0, 24), (3, 20.0, 20.0, 1.0, 0, 20), (4, 8.0, 10.0, 0.8, 3, 13), (5, 16.0, 23.0, 0.6956521739130435, 3, 26), (6, 10.0, 19.0, 0.5263157894736842, 6, 25)]",84,2,0.3529999256134033,0.0
7,Experiment 1,Low Flexibility,2,20.0,"[[(0.0, 20.0)], [(15, 5.0)], [(18, 2.0)], [(7, 1), (18, 2.0)], [(0.0, 4.0), (10, 2), (14, 2)], [(0.0, 5.0), (7, 1), (16, 2)], [(0.0, 10.0)], [(0.0, 20.0)]]","[[20.0], [5.0], [2.0], [1, 2.0], [4.0, 2, 2], [5.0, 1, 2], [10.0], [20.0]]","[(0, 0.0, 0.0), (1, 15, 0.75), (2, 18, 0.9), (3, 17, 0.85), (4, 12, 0.6), (5, 12, 0.6), (6, 10, 0.5), (7, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 18.0, 18.0, 1.0, 0, 18), (3, 17.0, 18.0, 0.9444444444444444, 0, 18), (4, 12.0, 16.0, 0.75, 4, 20), (5, 12.0, 15.0, 0.8, 5, 20), (6, 10.0, 10.0, 1.0, 10, 20)]",84,2,2.938999891281128,0.0
8,Experiment 1,High Flexibility,2,19.0,"[[(0.0, 19.0)], [(16, 3.0)], [(17, 2.0)], [(17, 2.0)], [(0.0, 7.0)], [(0.0, 5.0), (9, 1), (12, 2), (16, 1)], [(0.0, 3.0), (5, 3), (12, 1)], [(0.0, 19.0)]]","[[19.0], [3.0], [2.0], [2.0], [7.0], [5.0, 1, 2, 1], [3.0, 3, 1], [19.0]]","[(0, 0.0, 0.0), (1, 16, 0.8421052631578947), (2, 17, 0.8947368421052632), (3, 17, 0.8947368421052632), (4, 12, 0.631578947368421), (5, 10, 0.5263157894736842), (6, 12, 0.631578947368421), (7, 0.0, 0.0)]","[(1, 16.0, 16.0, 1.0, 0, 16), (2, 17.0, 17.0, 1.0, 0, 17), (3, 17.0, 17.0, 1.0, 0, 17), (4, 12.0, 12.0, 1.0, 7, 19), (5, 10.0, 14.0, 0.7142857142857143, 5, 19), (6, 12.0, 16.0, 0.75, 3, 19)]",84,2,7.7850000858306885,0.0
9,Experiment 1,No Flexibility,3,34.0,"[[(0.0, 34.0)], [(32, 2.0)], [(24, 10.0)], [(3, 31.0)], [(0.0, 10.0), (14, 4), (22, 1), (27, 1), (30, 2)], [(0.0, 8.0), (12, 2), (16, 1), (19, 5), (26, 3), (31, 3.0)], [(0.0, 3.0), (6, 28.0)], [(0.0, 34.0)]]","[[34.0], [2.0], [10.0], [31.0], [10.0, 4, 1, 1, 2], [8.0, 2, 1, 5, 3, 3.0], [3.0, 28.0], [34.0]]","[(0, 0.0, 0.0), (1, 32, 0.9411764705882353), (2, 24, 0.7058823529411765), (3, 3, 0.08823529411764706), (4, 16, 0.47058823529411764), (5, 12, 0.35294117647058826), (6, 3, 0.08823529411764706), (7, 0.0, 0.0)]","[(1, 32.0, 32.0, 1.0, 0, 32), (2, 24.0, 24.0, 1.0, 0, 24), (3, 3.0, 3.0, 1.0, 0, 3), (4, 16.0, 24.0, 0.6666666666666666, 10, 34), (5, 12.0, 23.0, 0.5217391304347826, 8, 31), (6, 3.0, 3.0, 1.0, 3, 6)]",90,2,0.16499996185302734,0.0
10,Experiment 1,Low Flexibility,3,22.0,"[[(0.0, 22.0)], [(19, 3.0)], [(20, 2.0)], [(20, 2.0)], [(0.0, 4.0), (6, 6), (14, 2)], [(0.0, 8.0), (10, 1), (13, 3)], [(0.0, 6.0), (9, 2), (15, 1), (18, 2)], [(0.0, 22.0)]]","[[22.0], [3.0], [2.0], [2.0], [4.0, 6, 2], [8.0, 1, 3], [6.0, 2, 1, 2], [22.0]]","[(0, 0.0, 0.0), (1, 19, 0.8636363636363636), (2, 20, 0.9090909090909091), (3, 20, 0.9090909090909091), (4, 10, 0.45454545454545453), (5, 10, 0.45454545454545453), (6, 11, 0.5), (7, 0.0, 0.0)]","[(1, 19.0, 19.0, 1.0, 0, 19), (2, 20.0, 20.0, 1.0, 0, 20), (3, 20.0, 20.0, 1.0, 0, 20), (4, 10.0, 18.0, 0.5555555555555556, 4, 22), (5, 10.0, 14.0, 0.7142857142857143, 8, 22), (6, 11.0, 16.0, 0.6875, 6, 22)]",90,2,2.015000104904175,0.0
11,Experiment 1,High Flexibility,3,22.0,"[[(0.0, 22.0)], [(20, 2.0)], [(20, 2.0)], [(8, 1), (20, 2.0)], [(0.0, 4.0), (15, 1), (18, 2)], [(0.0, 8.0), (10, 2), (14, 2), (18, 2)], [(0.0, 9.0), (11, 3), (16, 2)], [(0.0, 22.0)]]","[[22.0], [2.0], [2.0], [1, 2.0], [4.0, 1, 2], [8.0, 2, 2, 2], [9.0, 3, 2], [22.0]]","[(0, 0.0, 0.0), (1, 20, 0.9090909090909091), (2, 20, 0.9090909090909091), (3, 19, 0.8636363636363636), (4, 15, 0.6818181818181818), (5, 8, 0.36363636363636365), (6, 8, 0.36363636363636365), (7, 0.0, 0.0)]","[(1, 20.0, 20.0, 1.0, 0, 20), (2, 20.0, 20.0, 1.0, 0, 20), (3, 19.0, 20.0, 0.95, 0, 20), (4, 15.0, 18.0, 0.8333333333333334, 4, 22), (5, 8.0, 14.0, 0.5714285714285714, 8, 22), (6, 8.0, 13.0, 0.6153846153846154, 9, 22)]",90,2,7.33299994468689,0.0
12,Experiment 1,No Flexibility,4,16.0,"[[(0.0, 16.0)], [(14, 2.0)], [(12, 4.0)], [(4, 12.0)], [(0.0, 2.0)], [(0.0, 2.0), (6, 2)], [(0.0, 2.0), (10, 6.0)], [(0.0, 16.0)]]","[[16.0], [2.0], [4.0], [12.0], [2.0], [2.0, 2], [2.0, 6.0], [16.0]]","[(0, 0.0, 0.0), (1, 14, 0.875), (2, 12, 0.75), (3, 4, 0.25), (4, 14, 0.875), (5, 12, 0.75), (6, 8, 0.5), (7, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 12.0, 12.0, 1.0, 0, 12), (3, 4.0, 4.0, 1.0, 0, 4), (4, 14.0, 14.0, 1.0, 2, 16), (5, 12.0, 14.0, 0.8571428571428571, 2, 16), (6, 8.0, 8.0, 1.0, 2, 10)]",64,2,0.12899994850158691,0.0
13,Experiment 1,Low Flexibility,4,14.0,"[[(0.0, 14.0)], [(10, 4.0)], [(10, 4.0)], [(10, 4.0)], [(0.0, 2.0)], [(0.0, 4.0)], [(0.0, 2.0)], [(0.0, 14.0)]]","[[14.0], [4.0], [4.0], [4.0], [2.0], [4.0], [2.0], [14.0]]","[(0, 0.0, 0.0), (1, 10, 0.7142857142857143), (2, 10, 0.7142857142857143), (3, 10, 0.7142857142857143), (4, 12, 0.8571428571428571), (5, 10, 0.7142857142857143), (6, 12, 0.8571428571428571), (7, 0.0, 0.0)]","[(1, 10.0, 10.0, 1.0, 0, 10), (2, 10.0, 10.0, 1.0, 0, 10), (3, 10.0, 10.0, 1.0, 0, 10), (4, 12.0, 12.0, 1.0, 2, 14), (5, 10.0, 10.0, 1.0, 4, 14), (6, 12.0, 12.0, 1.0, 2, 14)]",64,2,1.0759999752044678,0.0
14,Experiment 1,High Flexibility,4,14.0,"[[(0.0, 14.0)], [(10, 4.0)], [(10, 4.0)], [(10, 4.0)], [(0.0, 2.0)], [(0.0, 2.0)], [(0.0, 2.0), (8, 1), (13, 1.0)], [(0.0, 14.0)]]","[[14.0], [4.0], [4.0], [4.0], [2.0], [2.0], [2.0, 1, 1.0], [14.0]]","[(0, 0.0, 0.0), (1, 10, 0.7142857142857143), (2, 10, 0.7142857142857143), (3, 10, 0.7142857142857143), (4, 12, 0.8571428571428571), (5, 12, 0.8571428571428571), (6, 10, 0.7142857142857143), (7, 0.0, 0.0)]","[(1, 10.0, 10.0, 1.0, 0, 10), (2, 10.0, 10.0, 1.0, 0, 10), (3, 10.0, 10.0, 1.0, 0, 10), (4, 12.0, 12.0, 1.0, 2, 14), (5, 12.0, 12.0, 1.0, 2, 14), (6, 10.0, 11.0, 0.9090909090909091, 2, 13)]",64,2,6.269999980926514,0.0
15,Experiment 1,No Flexibility,5,47.0,"[[(0.0, 47.0)], [(6, 41.0)], [(6, 1), (11, 1), (18, 1), (21, 26.0)], [(6, 2), (10, 37.0)], [(0.0, 3.0), (6, 11), (20, 27.0)], [(0.0, 2.0)], [(0.0, 2.0), (5, 1), (12, 6), (21, 26.0)], [(0.0, 47.0)]]","[[47.0], [41.0], [1, 1, 1, 26.0], [2, 37.0], [3.0, 11, 27.0], [2.0], [2.0, 1, 6, 26.0], [47.0]]","[(0, 0.0, 0.0), (1, 6, 0.1276595744680851), (2, 18, 0.3829787234042553), (3, 8, 0.1702127659574468), (4, 6, 0.1276595744680851), (5, 45, 0.9574468085106383), (6, 12, 0.2553191489361702), (7, 0.0, 0.0)]","[(1, 6.0, 6.0, 1.0, 0, 6), (2, 18.0, 21.0, 0.8571428571428571, 0, 21), (3, 8.0, 10.0, 0.8, 0, 10), (4, 6.0, 17.0, 0.35294117647058826, 3, 20), (5, 45.0, 45.0, 1.0, 2, 47), (6, 12.0, 19.0, 0.631578947368421, 2, 21)]",95,2,0.16499996185302734,0.0
16,Experiment 1,Low Flexibility,5,27.0,"[[(0.0, 27.0)], [(5, 8), (15, 12.0)], [(4, 2), (9, 1), (12, 3), (17, 2), (21, 6.0)], [(4, 1), (9, 1), (14, 13.0)], [(0.0, 5.0), (20, 7.0)], [(0.0, 2.0)], [(0.0, 2.0), (25, 2.0)], [(0.0, 27.0)]]","[[27.0], [8, 12.0], [2, 1, 3, 2, 6.0], [1, 1, 13.0], [5.0, 7.0], [2.0], [2.0, 2.0], [27.0]]","[(0, 0.0, 0.0), (1, 7, 0.25925925925925924), (2, 13, 0.48148148148148145), (3, 12, 0.4444444444444444), (4, 15, 0.5555555555555556), (5, 25, 0.9259259259259259), (6, 23, 0.8518518518518519), (7, 0.0, 0.0)]","[(1, 7.0, 15.0, 0.4666666666666667, 0, 15), (2, 13.0, 21.0, 0.6190476190476191, 0, 21), (3, 12.0, 14.0, 0.8571428571428571, 0, 14), (4, 15.0, 15.0, 1.0, 5, 20), (5, 25.0, 25.0, 1.0, 2, 27), (6, 23.0, 23.0, 1.0, 2, 25)]",95,2,1.0480000972747803,0.0
17,Experiment 1,High Flexibility,5,23.0,"[[(0.0, 23.0)], [(5, 3), (10, 1), (13, 10.0)], [(2, 1), (7, 1), (10, 1), (14, 9.0)], [(6, 2), (10, 1), (15, 8.0)], [(0.0, 2.0)], [(0.0, 2.0)], [(0.0, 2.0)], [(0.0, 23.0)]]","[[23.0], [3, 1, 10.0], [1, 1, 1, 9.0], [2, 1, 8.0], [2.0], [2.0], [2.0], [23.0]]","[(0, 0.0, 0.0), (1, 9, 0.391304347826087), (2, 11, 0.4782608695652174), (3, 12, 0.5217391304347826), (4, 21, 0.9130434782608695), (5, 21, 0.9130434782608695), (6, 21, 0.9130434782608695), (7, 0.0, 0.0)]","[(1, 9.0, 13.0, 0.6923076923076923, 0, 13), (2, 11.0, 14.0, 0.7857142857142857, 0, 14), (3, 12.0, 15.0, 0.8, 0, 15), (4, 21.0, 21.0, 1.0, 2, 23), (5, 21.0, 21.0, 1.0, 2, 23), (6, 21.0, 21.0, 1.0, 2, 23)]",95,2,7.009999990463257,0.0
18,Experiment 1,No Flexibility,6,27.0,"[[(0.0, 27.0)], [(6, 21.0)], [(20, 7.0)], [(24, 3.0)], [(0.0, 3.0), (5, 1), (8, 19.0)], [(0.0, 6.0), (8, 2), (12, 1), (15, 2), (19, 1), (22, 5.0)], [(0.0, 3.0)], [(0.0, 27.0)]]","[[27.0], [21.0], [7.0], [3.0], [3.0, 1, 19.0], [6.0, 2, 1, 2, 1, 5.0], [3.0], [27.0]]","[(0, 0.0, 0.0), (1, 6, 0.2222222222222222), (2, 20, 0.7407407407407407), (3, 24, 0.8888888888888888), (4, 4, 0.14814814814814814), (5, 10, 0.37037037037037035), (6, 24, 0.8888888888888888), (7, 0.0, 0.0)]","[(1, 6.0, 6.0, 1.0, 0, 6), (2, 20.0, 20.0, 1.0, 0, 20), (3, 24.0, 24.0, 1.0, 0, 24), (4, 4.0, 5.0, 0.8, 3, 8), (5, 10.0, 16.0, 0.625, 6, 22), (6, 24.0, 24.0, 1.0, 3, 27)]",88,2,0.27500009536743164,0.0
19,Experiment 1,Low Flexibility,6,20.0,"[[(0.0, 20.0)], [(6, 1), (13, 1), (17, 3.0)], [(18, 2.0)], [(17, 3.0)], [(0.0, 3.0), (6, 3)], [(0.0, 8.0), (10, 2)], [(0.0, 5.0), (10, 1)], [(0.0, 20.0)]]","[[20.0], [1, 1, 3.0], [2.0], [3.0], [3.0, 3], [8.0, 2], [5.0, 1], [20.0]]","[(0, 0.0, 0.0), (1, 15, 0.75), (2, 18, 0.9), (3, 17, 0.85), (4, 14, 0.7), (5, 10, 0.5), (6, 14, 0.7), (7, 0.0, 0.0)]","[(1, 15.0, 17.0, 0.8823529411764706, 0, 17), (2, 18.0, 18.0, 1.0, 0, 18), (3, 17.0, 17.0, 1.0, 0, 17), (4, 14.0, 17.0, 0.8235294117647058, 3, 20), (5, 10.0, 12.0, 0.8333333333333334, 8, 20), (6, 14.0, 15.0, 0.9333333333333333, 5, 20)]",88,2,2.0290000438690186,0.0
20,Experiment 1,High Flexibility,6,19.0,"[[(0.0, 19.0)], [(17, 2.0)], [(16, 3.0)], [(17, 2.0)], [(0.0, 4.0), (6, 1), (16, 1)], [(0.0, 3.0), (6, 6)], [(0.0, 3.0), (13, 1)], [(0.0, 19.0)]]","[[19.0], [2.0], [3.0], [2.0], [4.0, 1, 1], [3.0, 6], [3.0, 1], [19.0]]","[(0, 0.0, 0.0), (1, 17, 0.8947368421052632), (2, 16, 0.8421052631578947), (3, 17, 0.8947368421052632), (4, 13, 0.6842105263157895), (5, 10, 0.5263157894736842), (6, 15, 0.7894736842105263), (7, 0.0, 0.0)]","[(1, 17.0, 17.0, 1.0, 0, 17), (2, 16.0, 16.0, 1.0, 0, 16), (3, 17.0, 17.0, 1.0, 0, 17), (4, 13.0, 15.0, 0.8666666666666667, 4, 19), (5, 10.0, 16.0, 0.625, 3, 19), (6, 15.0, 16.0, 0.9375, 3, 19)]",88,2,9.416000127792358,0.0
21,Experiment 1,No Flexibility,7,22.0,"[[(0.0, 22.0)], [(3, 19.0)], [(20, 2.0)], [(18, 4.0)], [(0.0, 3.0), (7, 15.0)], [(0.0, 8.0), (10, 2), (16, 2)], [(0.0, 2.0), (8, 2)], [(0.0, 22.0)]]","[[22.0], [19.0], [2.0], [4.0], [3.0, 15.0], [8.0, 2, 2], [2.0, 2], [22.0]]","[(0, 0.0, 0.0), (1, 3, 0.13636363636363635), (2, 20, 0.9090909090909091), (3, 18, 0.8181818181818182), (4, 4, 0.18181818181818182), (5, 10, 0.45454545454545453), (6, 18, 0.8181818181818182), (7, 0.0, 0.0)]","[(1, 3.0, 3.0, 1.0, 0, 3), (2, 20.0, 20.0, 1.0, 0, 20), (3, 18.0, 18.0, 1.0, 0, 18), (4, 4.0, 4.0, 1.0, 3, 7), (5, 10.0, 14.0, 0.7142857142857143, 8, 22), (6, 18.0, 20.0, 0.9, 2, 22)]",73,2,0.2929999828338623,0.0
22,Experiment 1,Low Flexibility,7,17.0,"[[(0.0, 17.0)], [(15, 2.0)], [(12, 5.0)], [(8, 1), (15, 2.0)], [(0.0, 4.0), (14, 1)], [(0.0, 4.0), (6, 2), (14, 1)], [(0.0, 5.0), (7, 2)], [(0.0, 17.0)]]","[[17.0], [2.0], [5.0], [1, 2.0], [4.0, 1], [4.0, 2, 1], [5.0, 2], [17.0]]","[(0, 0.0, 0.0), (1, 15, 0.8823529411764706), (2, 12, 0.7058823529411765), (3, 14, 0.8235294117647058), (4, 12, 0.7058823529411765), (5, 10, 0.5882352941176471), (6, 10, 0.5882352941176471), (7, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 12.0, 12.0, 1.0, 0, 12), (3, 14.0, 15.0, 0.9333333333333333, 0, 15), (4, 12.0, 13.0, 0.9230769230769231, 4, 17), (5, 10.0, 13.0, 0.7692307692307693, 4, 17), (6, 10.0, 12.0, 0.8333333333333334, 5, 17)]",73,2,4.944000005722046,0.0
23,Experiment 1,High Flexibility,7,16.0,"[[(0.0, 16.0)], [(3, 1), (14, 2.0)], [(14, 2.0)], [(14, 2.0)], [(0.0, 4.0)], [(0.0, 2.0), (4, 4)], [(0.0, 6.0)], [(0.0, 16.0)]]","[[16.0], [1, 2.0], [2.0], [2.0], [4.0], [2.0, 4], [6.0], [16.0]]","[(0, 0.0, 0.0), (1, 13, 0.8125), (2, 14, 0.875), (3, 14, 0.875), (4, 12, 0.75), (5, 10, 0.625), (6, 10, 0.625), (7, 0.0, 0.0)]","[(1, 13.0, 14.0, 0.9285714285714286, 0, 14), (2, 14.0, 14.0, 1.0, 0, 14), (3, 14.0, 14.0, 1.0, 0, 14), (4, 12.0, 12.0, 1.0, 4, 16), (5, 10.0, 14.0, 0.7142857142857143, 2, 16), (6, 10.0, 10.0, 1.0, 6, 16)]",73,2,8.917999982833862,0.0
24,Experiment 1,No Flexibility,8,36.0,"[[(0.0, 36.0)], [(33, 3.0)], [(5, 31.0)], [(9, 27.0)], [(0.0, 3.0)], [(0.0, 5.0), (7, 29.0)], [(0.0, 3.0), (15, 21.0)], [(0.0, 36.0)]]","[[36.0], [3.0], [31.0], [27.0], [3.0], [5.0, 29.0], [3.0, 21.0], [36.0]]","[(0, 0.0, 0.0), (1, 33, 0.9166666666666666), (2, 5, 0.1388888888888889), (3, 9, 0.25), (4, 33, 0.9166666666666666), (5, 2, 0.05555555555555555), (6, 12, 0.3333333333333333), (7, 0.0, 0.0)]","[(1, 33.0, 33.0, 1.0, 0, 33), (2, 5.0, 5.0, 1.0, 0, 5), (3, 9.0, 9.0, 1.0, 0, 9), (4, 33.0, 33.0, 1.0, 3, 36), (5, 2.0, 2.0, 1.0, 5, 7), (6, 12.0, 12.0, 1.0, 3, 15)]",94,2,0.21299982070922852,0.0
25,Experiment 1,Low Flexibility,8,21.0,"[[(0.0, 21.0)], [(15, 6.0)], [(18, 3.0)], [(14, 7.0)], [(0.0, 3.0), (6, 3)], [(0.0, 3.0)], [(0.0, 3.0), (7, 3), (14, 1)], [(0.0, 21.0)]]","[[21.0], [6.0], [3.0], [7.0], [3.0, 3], [3.0], [3.0, 3, 1], [21.0]]","[(0, 0.0, 0.0), (1, 15, 0.7142857142857143), (2, 18, 0.8571428571428571), (3, 14, 0.6666666666666666), (4, 15, 0.7142857142857143), (5, 18, 0.8571428571428571), (6, 14, 0.6666666666666666), (7, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 18.0, 18.0, 1.0, 0, 18), (3, 14.0, 14.0, 1.0, 0, 14), (4, 15.0, 18.0, 0.8333333333333334, 3, 21), (5, 18.0, 18.0, 1.0, 3, 21), (6, 14.0, 18.0, 0.7777777777777778, 3, 21)]",94,2,0.9000000953674316,0.0
26,Experiment 1,High Flexibility,8,19.0,"[[(0.0, 19.0)], [(15, 4.0)], [(17, 2.0)], [(15, 4.0)], [(0.0, 3.0)], [(0.0, 3.0)], [(0.0, 3.0), (9, 1)], [(0.0, 19.0)]]","[[19.0], [4.0], [2.0], [4.0], [3.0], [3.0], [3.0, 1], [19.0]]","[(0, 0.0, 0.0), (1, 15, 0.7894736842105263), (2, 17, 0.8947368421052632), (3, 15, 0.7894736842105263), (4, 16, 0.8421052631578947), (5, 16, 0.8421052631578947), (6, 15, 0.7894736842105263), (7, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 17.0, 17.0, 1.0, 0, 17), (3, 15.0, 15.0, 1.0, 0, 15), (4, 16.0, 16.0, 1.0, 3, 19), (5, 16.0, 16.0, 1.0, 3, 19), (6, 15.0, 16.0, 0.9375, 3, 19)]",94,2,10.973999977111816,0.0
27,Experiment 1,No Flexibility,9,29.0,"[[(0.0, 29.0)], [(12, 4), (19, 10.0)], [(27, 2.0)], [(3, 26.0)], [(0.0, 3.0), (23, 6.0)], [(0.0, 3.0), (5, 6), (17, 1), (20, 1)], [(0.0, 3.0), (5, 24.0)], [(0.0, 29.0)]]","[[29.0], [4, 10.0], [2.0], [26.0], [3.0, 6.0], [3.0, 6, 1, 1], [3.0, 24.0], [29.0]]","[(0, 0.0, 0.0), (1, 15, 0.5172413793103449), (2, 27, 0.9310344827586207), (3, 3, 0.10344827586206896), (4, 20, 0.6896551724137931), (5, 18, 0.6206896551724138), (6, 2, 0.06896551724137931), (7, 0.0, 0.0)]","[(1, 15.0, 19.0, 0.7894736842105263, 0, 19), (2, 27.0, 27.0, 1.0, 0, 27), (3, 3.0, 3.0, 1.0, 0, 3), (4, 20.0, 20.0, 1.0, 3, 23), (5, 18.0, 26.0, 0.6923076923076923, 3, 29), (6, 2.0, 2.0, 1.0, 3, 5)]",85,2,0.28999996185302734,0.0
