,experiment,experiment_version,experiment_index,makespan,downtime_over_makespan,downtime_per_machine,usage,active_usage,total_work_content,status,runtime,gap
102,Experiment 4,5 Layers-Batch Size = 15,8,21.0,"[[(0.0, 21.0)], [(18, 3.0)], [(19, 2.0)], [(18, 3.0)], [(0.0, 3.0), (5, 2), (9, 3), (13, 2), (17, 1), (19, 2.0)], [(0.0, 9.0), (10, 1), (12, 3), (17, 2), (20, 1.0)], [(0.0, 10.0), (16, 3), (20, 1.0)], [(0.0, 13.0)], [(0.0, 10.0), (15, 1), (18, 2)], [(0.0, 11.0), (13, 1)], [(0.0, 21.0)]]","[[21.0], [3.0], [2.0], [3.0], [3.0, 2, 3, 2, 1, 2.0], [9.0, 1, 3, 2, 1.0], [10.0, 3, 1.0], [13.0], [10.0, 1, 2], [11.0, 1], [21.0]]","[(0, 0.0, 0.0), (1, 18, 0.8571428571428571), (2, 19, 0.9047619047619048), (3, 18, 0.8571428571428571), (4, 8, 0.38095238095238093), (5, 5, 0.23809523809523808), (6, 7, 0.3333333333333333), (7, 8, 0.38095238095238093), (8, 8, 0.38095238095238093), (9, 9, 0.42857142857142855), (10, 0.0, 0.0)]","[(1, 18.0, 18.0, 1.0, 0, 18), (2, 19.0, 19.0, 1.0, 0, 19), (3, 18.0, 18.0, 1.0, 0, 18), (4, 8.0, 16.0, 0.5, 3, 19), (5, 5.0, 11.0, 0.45454545454545453, 9, 20), (6, 7.0, 10.0, 0.7, 10, 20), (7, 8.0, 8.0, 1.0, 13, 21), (8, 8.0, 11.0, 0.7272727272727273, 10, 21), (9, 9.0, 10.0, 0.9, 11, 21)]",100,2,3.3310000896453857,0.0
103,Experiment 4,5 Layers-Batch Size = 30,8,67.0,"[[(0.0, 67.0)], [(6, 1), (10, 4), (17, 6), (26, 41.0)], [(65, 2.0)], [(60, 7.0)], [(0.0, 10.0), (11, 7), (20, 11), (32, 35.0)], [(0.0, 3.0), (4, 2), (7, 8), (16, 4), (21, 8), (30, 5), (36, 5), (42, 4), (47, 1), (49, 1), (51, 1), (53, 2), (57, 10.0)], [(0.0, 6.0), (7, 4), (12, 3), (16, 3), (20, 7), (28, 2), (31, 3), (36, 16), (53, 1), (56, 4), (61, 1), (63, 2), (66, 1.0)], [(0.0, 22.0), (24, 25), (51, 12), (65, 2.0)], [(0.0, 7.0), (9, 2), (13, 7), (21, 7), (29, 3), (33, 2), (36, 1), (38, 8), (48, 4), (53, 3), (58, 2), (62, 1), (65, 1)], [(0.0, 16.0), (17, 4), (22, 6), (29, 2), (32, 7), (40, 2), (43, 6), (50, 9), (60, 2), (63, 3)], [(0.0, 67.0)]]","[[67.0], [1, 4, 6, 41.0], [2.0], [7.0], [10.0, 7, 11, 35.0], [3.0, 2, 8, 4, 8, 5, 5, 4, 1, 1, 1, 2, 10.0], [6.0, 4, 3, 3, 7, 2, 3, 16, 1, 4, 1, 2, 1.0], [22.0, 25, 12, 2.0], [7.0, 2, 7, 7, 3, 2, 1, 8, 4, 3, 2, 1, 1], [16.0, 4, 6, 2, 7, 2, 6, 9, 2, 3], [67.0]]","[(0, 0.0, 0.0), (1, 15, 0.22388059701492538), (2, 65, 0.9701492537313433), (3, 60, 0.8955223880597015), (4, 4, 0.05970149253731343), (5, 13, 0.19402985074626866), (6, 14, 0.208955223880597), (7, 6, 0.08955223880597014), (8, 19, 0.2835820895522388), (9, 10, 0.14925373134328357), (10, 0.0, 0.0)]","[(1, 15.0, 26.0, 0.5769230769230769, 0, 26), (2, 65.0, 65.0, 1.0, 0, 65), (3, 60.0, 60.0, 1.0, 0, 60), (4, 4.0, 22.0, 0.18181818181818182, 10, 32), (5, 13.0, 54.0, 0.24074074074074073, 3, 57), (6, 14.0, 60.0, 0.23333333333333334, 6, 66), (7, 6.0, 43.0, 0.13953488372093023, 22, 65), (8, 19.0, 60.0, 0.31666666666666665, 7, 67), (9, 10.0, 51.0, 0.19607843137254902, 16, 67)]",206,2,16.625,0.0
104,Experiment 4,5 Layers-Batch Size = 45,8,54.0,"[[(0.0, 54.0)], [(51, 3.0)], [(52, 2.0)], [(15, 1), (51, 3.0)], [(0.0, 5.0), (7, 2), (13, 1), (18, 1), (21, 1), (23, 1), (26, 1), (31, 1), (34, 1), (39, 2), (49, 2), (52, 2.0)], [(0.0, 10.0), (11, 17), (29, 6), (36, 1), (40, 3), (45, 2), (48, 4), (53, 1.0)], [(0.0, 6.0), (8, 4), (14, 1), (19, 6), (34, 1), (37, 1), (50, 2), (53, 1.0)], [(0.0, 12.0), (14, 2), (20, 2), (24, 4)], [(0.0, 13.0), (14, 9), (25, 9), (35, 4), (45, 2), (51, 1)], [(0.0, 9.0), (11, 2), (15, 4), (21, 6), (29, 1), (34, 1)], [(0.0, 54.0)]]","[[54.0], [3.0], [2.0], [1, 3.0], [5.0, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2.0], [10.0, 17, 6, 1, 3, 2, 4, 1.0], [6.0, 4, 1, 6, 1, 1, 2, 1.0], [12.0, 2, 2, 4], [13.0, 9, 9, 4, 2, 1], [9.0, 2, 4, 6, 1, 1], [54.0]]","[(0, 0.0, 0.0), (1, 51, 0.9444444444444444), (2, 52, 0.9629629629629629), (3, 50, 0.9259259259259259), (4, 34, 0.6296296296296297), (5, 10, 0.18518518518518517), (6, 32, 0.5925925925925926), (7, 34, 0.6296296296296297), (8, 16, 0.2962962962962963), (9, 31, 0.5740740740740741), (10, 0.0, 0.0)]","[(1, 51.0, 51.0, 1.0, 0, 51), (2, 52.0, 52.0, 1.0, 0, 52), (3, 50.0, 51.0, 0.9803921568627451, 0, 51), (4, 34.0, 47.0, 0.723404255319149, 5, 52), (5, 10.0, 43.0, 0.23255813953488372, 10, 53), (6, 32.0, 47.0, 0.6808510638297872, 6, 53), (7, 34.0, 42.0, 0.8095238095238095, 12, 54), (8, 16.0, 41.0, 0.3902439024390244, 13, 54), (9, 31.0, 45.0, 0.6888888888888889, 9, 54)]",310,2,277.7460000514984,0.0
105,Experiment 4,6 Layers-Batch Size = 15,8,15.0,"[[(0.0, 15.0)], [(6, 2), (10, 5.0)], [(7, 1), (10, 5.0)], [(1, 1), (8, 7.0)], [(0.0, 2.0), (3, 1), (12, 3.0)], [(0.0, 1.0), (13, 2.0)], [(0.0, 1.0), (13, 2.0)], [(0.0, 5.0), (7, 2), (11, 1), (13, 2.0)], [(0.0, 5.0), (9, 1), (12, 1), (14, 1.0)], [(0.0, 7.0), (8, 1), (11, 2), (14, 1.0)], [(0.0, 7.0)], [(0.0, 6.0)], [(0.0, 8.0)], [(0.0, 15.0)]]","[[15.0], [2, 5.0], [1, 5.0], [1, 7.0], [2.0, 1, 3.0], [1.0, 2.0], [1.0, 2.0], [5.0, 2, 1, 2.0], [5.0, 1, 1, 1.0], [7.0, 1, 2, 1.0], [7.0], [6.0], [8.0], [15.0]]","[(0, 0.0, 0.0), (1, 8, 0.5333333333333333), (2, 9, 0.6), (3, 7, 0.4666666666666667), (4, 9, 0.6), (5, 12, 0.8), (6, 12, 0.8), (7, 5, 0.3333333333333333), (8, 7, 0.4666666666666667), (9, 4, 0.26666666666666666), (10, 8, 0.5333333333333333), (11, 9, 0.6), (12, 7, 0.4666666666666667), (13, 0.0, 0.0)]","[(1, 8.0, 10.0, 0.8, 0, 10), (2, 9.0, 10.0, 0.9, 0, 10), (3, 7.0, 8.0, 0.875, 0, 8), (4, 9.0, 10.0, 0.9, 2, 12), (5, 12.0, 12.0, 1.0, 1, 13), (6, 12.0, 12.0, 1.0, 1, 13), (7, 5.0, 8.0, 0.625, 5, 13), (8, 7.0, 9.0, 0.7777777777777778, 5, 14), (9, 4.0, 7.0, 0.5714285714285714, 7, 14), (10, 8.0, 8.0, 1.0, 7, 15), (11, 9.0, 9.0, 1.0, 6, 15), (12, 7.0, 7.0, 1.0, 8, 15)]",97,2,4.871000051498413,0.0
106,Experiment 4,6 Layers-Batch Size = 30,8,24.0,"[[(0.0, 24.0)], [(18, 6.0)], [(19, 5.0)], [(18, 6.0)], [(0.0, 2.0), (13, 1), (15, 1), (18, 1), (21, 3.0)], [(0.0, 1.0), (15, 2), (21, 3.0)], [(0.0, 2.0), (3, 1), (5, 4), (10, 1), (12, 2), (15, 1), (22, 2.0)], [(0.0, 3.0), (14, 1), (17, 4), (22, 2.0)], [(0.0, 4.0), (5, 4), (19, 1), (21, 3.0)], [(0.0, 3.0), (8, 1), (10, 2), (14, 1), (23, 1.0)], [(0.0, 6.0)], [(0.0, 5.0), (7, 1)], [(0.0, 5.0)], [(0.0, 24.0)]]","[[24.0], [6.0], [5.0], [6.0], [2.0, 1, 1, 1, 3.0], [1.0, 2, 3.0], [2.0, 1, 4, 1, 2, 1, 2.0], [3.0, 1, 4, 2.0], [4.0, 4, 1, 3.0], [3.0, 1, 2, 1, 1.0], [6.0], [5.0, 1], [5.0], [24.0]]","[(0, 0.0, 0.0), (1, 18, 0.75), (2, 19, 0.7916666666666666), (3, 18, 0.75), (4, 16, 0.6666666666666666), (5, 18, 0.75), (6, 11, 0.4583333333333333), (7, 14, 0.5833333333333334), (8, 12, 0.5), (9, 16, 0.6666666666666666), (10, 18, 0.75), (11, 18, 0.75), (12, 19, 0.7916666666666666), (13, 0.0, 0.0)]","[(1, 18.0, 18.0, 1.0, 0, 18), (2, 19.0, 19.0, 1.0, 0, 19), (3, 18.0, 18.0, 1.0, 0, 18), (4, 16.0, 19.0, 0.8421052631578947, 2, 21), (5, 18.0, 20.0, 0.9, 1, 21), (6, 11.0, 20.0, 0.55, 2, 22), (7, 14.0, 19.0, 0.7368421052631579, 3, 22), (8, 12.0, 17.0, 0.7058823529411765, 4, 21), (9, 16.0, 20.0, 0.8, 3, 23), (10, 18.0, 18.0, 1.0, 6, 24), (11, 18.0, 19.0, 0.9473684210526315, 5, 24), (12, 19.0, 19.0, 1.0, 5, 24)]",197,9,1800.0629999637604,0.0416666666666665
107,Experiment 4,6 Layers-Batch Size = 45,8,35.0,"[[(0.0, 35.0)], [(24, 11.0)], [(27, 1), (29, 6.0)], [(13, 1), (18, 1), (23, 2), (26, 9.0)], [(0.0, 2.0), (30, 1), (32, 3.0)], [(0.0, 1.0), (33, 2.0)], [(0.0, 1.0), (33, 2.0)], [(0.0, 6.0), (8, 2), (12, 1), (14, 1), (19, 2), (23, 2), (27, 1), (32, 3.0)], [(0.0, 3.0), (4, 4), (16, 1), (18, 3), (22, 1), (24, 1), (27, 3), (31, 1), (34, 1.0)], [(0.0, 6.0), (7, 2), (11, 1), (14, 3), (23, 2), (26, 2), (31, 2), (34, 1.0)], [(0.0, 8.0), (12, 2), (30, 1)], [(0.0, 7.0), (9, 2)], [(0.0, 7.0), (8, 3), (13, 1)], [(0.0, 35.0)]]","[[35.0], [11.0], [1, 6.0], [1, 1, 2, 9.0], [2.0, 1, 3.0], [1.0, 2.0], [1.0, 2.0], [6.0, 2, 1, 1, 2, 2, 1, 3.0], [3.0, 4, 1, 3, 1, 1, 3, 1, 1.0], [6.0, 2, 1, 3, 2, 2, 2, 1.0], [8.0, 2, 1], [7.0, 2], [7.0, 3, 1], [35.0]]","[(0, 0.0, 0.0), (1, 24, 0.6857142857142857), (2, 28, 0.8), (3, 22, 0.6285714285714286), (4, 29, 0.8285714285714286), (5, 32, 0.9142857142857143), (6, 32, 0.9142857142857143), (7, 17, 0.4857142857142857), (8, 17, 0.4857142857142857), (9, 16, 0.45714285714285713), (10, 24, 0.6857142857142857), (11, 26, 0.7428571428571429), (12, 24, 0.6857142857142857), (13, 0.0, 0.0)]","[(1, 24.0, 24.0, 1.0, 0, 24), (2, 28.0, 29.0, 0.9655172413793104, 0, 29), (3, 22.0, 26.0, 0.8461538461538461, 0, 26), (4, 29.0, 30.0, 0.9666666666666667, 2, 32), (5, 32.0, 32.0, 1.0, 1, 33), (6, 32.0, 32.0, 1.0, 1, 33), (7, 17.0, 26.0, 0.6538461538461539, 6, 32), (8, 17.0, 31.0, 0.5483870967741935, 3, 34), (9, 16.0, 28.0, 0.5714285714285714, 6, 34), (10, 24.0, 27.0, 0.8888888888888888, 8, 35), (11, 26.0, 28.0, 0.9285714285714286, 7, 35), (12, 24.0, 28.0, 0.8571428571428571, 7, 35)]",291,2,305.4099998474121,0.0
108,Experiment 4,3 Layers-Batch Size = 15,9,29.0,"[[(0.0, 29.0)], [(0.0, 29.0)], [(0.0, 29.0)], [(0.0, 29.0)], [(0.0, 29.0)]]","[[29.0], [], [], [], [29.0]]","[(0, 0.0, 0.0), (1, 29, 1.0), (2, 29, 1.0), (3, 29, 1.0), (4, 0.0, 0.0)]","[(1, 29.0, 29.0, 1.0, 0, 29), (2, 29.0, 29.0, 1.0, 0, 29), (3, 29.0, 29.0, 1.0, 0, 29)]",87,2,1.7259998321533203,0.0
109,Experiment 4,3 Layers-Batch Size = 30,9,58.0,"[[(0.0, 58.0)], [(0.0, 58.0)], [(0.0, 58.0)], [(49, 2)], [(0.0, 58.0)]]","[[58.0], [], [], [2], [58.0]]","[(0, 0.0, 0.0), (1, 58, 1.0), (2, 58, 1.0), (3, 56, 0.9655172413793104), (4, 0.0, 0.0)]","[(1, 58.0, 58.0, 1.0, 0, 58), (2, 58.0, 58.0, 1.0, 0, 58), (3, 56.0, 58.0, 0.9655172413793104, 0, 58)]",172,2,37.57399988174439,0.0
110,Experiment 4,3 Layers-Batch Size = 45,9,77.0,"[[(0.0, 77.0)], [(0.0, 77.0)], [(10, 1), (76, 1.0)], [(0.0, 77.0)], [(0.0, 77.0)]]","[[77.0], [], [1, 1.0], [], [77.0]]","[(0, 0.0, 0.0), (1, 77, 1.0), (2, 75, 0.974025974025974), (3, 77, 1.0), (4, 0.0, 0.0)]","[(1, 77.0, 77.0, 1.0, 0, 77), (2, 75.0, 76.0, 0.9868421052631579, 0, 76), (3, 77.0, 77.0, 1.0, 0, 77)]",229,2,453.9829998016357,0.0
111,Experiment 4,4 Layers-Batch Size = 15,9,17.0,"[[(0.0, 17.0)], [(15, 2.0)], [(15, 2.0)], [(15, 2.0)], [(0.0, 3.0)], [(0.0, 3.0), (7, 1), (12, 1)], [(0.0, 6.0), (14, 1)], [(0.0, 17.0)]]","[[17.0], [2.0], [2.0], [2.0], [3.0], [3.0, 1, 1], [6.0, 1], [17.0]]","[(0, 0.0, 0.0), (1, 15, 0.8823529411764706), (2, 15, 0.8823529411764706), (3, 15, 0.8823529411764706), (4, 14, 0.8235294117647058), (5, 12, 0.7058823529411765), (6, 10, 0.5882352941176471), (7, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 15.0, 15.0, 1.0, 0, 15), (3, 15.0, 15.0, 1.0, 0, 15), (4, 14.0, 14.0, 1.0, 3, 17), (5, 12.0, 14.0, 0.8571428571428571, 3, 17), (6, 10.0, 11.0, 0.9090909090909091, 6, 17)]",81,2,2.378000020980835,0.0
112,Experiment 4,4 Layers-Batch Size = 30,9,35.0,"[[(0.0, 35.0)], [(24, 1), (28, 7.0)], [(33, 2.0)], [(30, 5.0)], [(0.0, 10.0), (14, 1), (19, 2), (25, 2)], [(0.0, 6.0), (10, 2), (18, 1)], [(0.0, 3.0), (5, 1), (10, 1), (17, 1), (24, 1), (29, 2)], [(0.0, 35.0)]]","[[35.0], [1, 7.0], [2.0], [5.0], [10.0, 1, 2, 2], [6.0, 2, 1], [3.0, 1, 1, 1, 1, 2], [35.0]]","[(0, 0.0, 0.0), (1, 27, 0.7714285714285715), (2, 33, 0.9428571428571428), (3, 30, 0.8571428571428571), (4, 20, 0.5714285714285714), (5, 26, 0.7428571428571429), (6, 26, 0.7428571428571429), (7, 0.0, 0.0)]","[(1, 27.0, 28.0, 0.9642857142857143, 0, 28), (2, 33.0, 33.0, 1.0, 0, 33), (3, 30.0, 30.0, 1.0, 0, 30), (4, 20.0, 25.0, 0.8, 10, 35), (5, 26.0, 29.0, 0.896551724137931, 6, 35), (6, 26.0, 32.0, 0.8125, 3, 35)]",162,2,19.3050000667572,0.0
113,Experiment 4,4 Layers-Batch Size = 45,9,49.0,"[[(0.0, 49.0)], [(45, 4.0)], [(45, 4.0)], [(39, 1), (43, 1), (47, 2.0)], [(0.0, 3.0)], [(0.0, 3.0)], [(0.0, 8.0), (20, 1)], [(0.0, 49.0)]]","[[49.0], [4.0], [4.0], [1, 1, 2.0], [3.0], [3.0], [8.0, 1], [49.0]]","[(0, 0.0, 0.0), (1, 45, 0.9183673469387755), (2, 45, 0.9183673469387755), (3, 45, 0.9183673469387755), (4, 46, 0.9387755102040817), (5, 46, 0.9387755102040817), (6, 40, 0.8163265306122449), (7, 0.0, 0.0)]","[(1, 45.0, 45.0, 1.0, 0, 45), (2, 45.0, 45.0, 1.0, 0, 45), (3, 45.0, 47.0, 0.9574468085106383, 0, 47), (4, 46.0, 46.0, 1.0, 3, 49), (5, 46.0, 46.0, 1.0, 3, 49), (6, 40.0, 41.0, 0.975609756097561, 8, 49)]",267,2,339.3840000629425,0.0
114,Experiment 4,5 Layers-Batch Size = 15,9,20.0,"[[(0.0, 20.0)], [(18, 2.0)], [(6, 3), (12, 8.0)], [(18, 2.0)], [(0.0, 3.0), (4, 2), (7, 2), (10, 2), (14, 2), (17, 1), (19, 1.0)], [(0.0, 3.0), (4, 4), (9, 4), (14, 6.0)], [(0.0, 10.0), (11, 2), (14, 2), (19, 1.0)], [(0.0, 10.0), (11, 3)], [(0.0, 4.0), (5, 5), (13, 1), (15, 5.0)], [(0.0, 10.0), (11, 2), (15, 2), (18, 1)], [(0.0, 20.0)]]","[[20.0], [2.0], [3, 8.0], [2.0], [3.0, 2, 2, 2, 2, 1, 1.0], [3.0, 4, 4, 6.0], [10.0, 2, 2, 1.0], [10.0, 3], [4.0, 5, 1, 5.0], [10.0, 2, 2, 1], [20.0]]","[(0, 0.0, 0.0), (1, 18, 0.9), (2, 9, 0.45), (3, 18, 0.9), (4, 7, 0.35), (5, 3, 0.15), (6, 5, 0.25), (7, 7, 0.35), (8, 5, 0.25), (9, 5, 0.25), (10, 0.0, 0.0)]","[(1, 18.0, 18.0, 1.0, 0, 18), (2, 9.0, 12.0, 0.75, 0, 12), (3, 18.0, 18.0, 1.0, 0, 18), (4, 7.0, 16.0, 0.4375, 3, 19), (5, 3.0, 11.0, 0.2727272727272727, 3, 14), (6, 5.0, 9.0, 0.5555555555555556, 10, 19), (7, 7.0, 10.0, 0.7, 10, 20), (8, 5.0, 11.0, 0.45454545454545453, 4, 15), (9, 5.0, 10.0, 0.5, 10, 20)]",77,2,2.3570001125335693,0.0
115,Experiment 4,5 Layers-Batch Size = 30,9,37.0,"[[(0.0, 37.0)], [(33, 4.0)], [(30, 7.0)], [(21, 1), (28, 9.0)], [(0.0, 3.0), (4, 4), (9, 3), (13, 2), (16, 1), (19, 1), (22, 2), (25, 2), (28, 2), (31, 2), (34, 3.0)], [(0.0, 3.0), (4, 2), (7, 2), (10, 2), (14, 4), (19, 5), (26, 2), (29, 4), (34, 3.0)], [(0.0, 8.0), (9, 4), (15, 1), (17, 1), (19, 2), (22, 3), (26, 4), (31, 6.0)], [(0.0, 4.0), (7, 2), (12, 1)], [(0.0, 4.0)], [(0.0, 15.0), (16, 2), (24, 3), (28, 3), (32, 5.0)], [(0.0, 37.0)]]","[[37.0], [4.0], [7.0], [1, 9.0], [3.0, 4, 3, 2, 1, 1, 2, 2, 2, 2, 3.0], [3.0, 2, 2, 2, 4, 5, 2, 4, 3.0], [8.0, 4, 1, 1, 2, 3, 4, 6.0], [4.0, 2, 1], [4.0], [15.0, 2, 3, 3, 5.0], [37.0]]","[(0, 0.0, 0.0), (1, 33, 0.8918918918918919), (2, 30, 0.8108108108108109), (3, 27, 0.7297297297297297), (4, 12, 0.32432432432432434), (5, 10, 0.2702702702702703), (6, 8, 0.21621621621621623), (7, 30, 0.8108108108108109), (8, 33, 0.8918918918918919), (9, 9, 0.24324324324324326), (10, 0.0, 0.0)]","[(1, 33.0, 33.0, 1.0, 0, 33), (2, 30.0, 30.0, 1.0, 0, 30), (3, 27.0, 28.0, 0.9642857142857143, 0, 28), (4, 12.0, 31.0, 0.3870967741935484, 3, 34), (5, 10.0, 31.0, 0.3225806451612903, 3, 34), (6, 8.0, 23.0, 0.34782608695652173, 8, 31), (7, 30.0, 33.0, 0.9090909090909091, 4, 37), (8, 33.0, 33.0, 1.0, 4, 37), (9, 9.0, 17.0, 0.5294117647058824, 15, 32)]",192,2,22.16100001335144,0.0
